Temps (s);Direction;Mod. source;Ser. source;Mod. dest;Ser. dest;ID message;Donnee 1;Donnee 2
108.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.07736999999968;0
108.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89319199999954;0
108.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
109.000000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
109.100000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86471.0;2391051
109.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2391039
109.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.1756591796875;2391800
109.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22943115234375;2391900
109.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07733154296875;2391900
109.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.07836999999968;0
109.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89309199999954;0
109.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
109.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;-0.03564453125;2392100
110.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.03466796875;2392200
110.100000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Z;0.71337890625;2392100
110.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_X;-0.00927734375;2391049
110.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Y;0.00439453125;2391049
110.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.07936999999968;0
110.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89299199999954;0
110.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
110.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Z;0.9873046875;2391049
110.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_X;-15.82981014251709;2391050
110.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.997290134429932;2391050
111.000000000;IN;AGRUM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.8703432083129883;2391050
111.100000000;IN;ATM_MASTER;0;IOM;ALL_SERIAL_NBS;L3G_RATE_X;-32.14976501464844;2391050
111.200000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.080369999999675;0
111.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89289199999953;0
111.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
111.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;L3G_RATE_Y;31.318695068359375;2391050
111.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
111.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;L3G_RATE_Z;-32.5360107421875;2391050
111.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_X;-0.2939999997615814;2391050
111.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.441531240940094;2391050
112.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;TEMPERATURE;4378.0;2391039
112.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08136999999967;0
112.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89279199999953;0
112.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
112.400000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2391056
112.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2391059
112.600000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08236999999967;0
112.700000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;LSM_ACC_X;106.89269199999953;0
112.800000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
112.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08336999999967;0
113.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89259199999952;0
113.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
113.200000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_NB_SAT;0;0
113.300000000;IN;GS;1;ALL_MODULES;ALL_SERIAL_NBS;CURRENT_FATTIME;1255693985;3300317304
113.400000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;0
113.500000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;0
113.600000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_GND_SPEED;0.0;0
113.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.084369999999666;0
113.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89249199999952;0
113.900000000;IN;GS;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
114.000000000;IN;APUM;2;IOM;ALL_SERIAL_NBS;GPS1_TRACK_ANG;0.0;0
114.100000000;IN;AGRUM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86466.0;2391071
114.200000000;IN;MCD;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
114.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2391059
114.400000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2391076
114.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86505.0;2391079
114.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08536999999966;0
114.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89239199999952;0
114.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
114.900000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86471.0;2391091
115.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86505.0;2391079
115.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17578125;2391900
115.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.2281494140625;2392000
115.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0546875;2392200
115.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08636999999966;0
115.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89229199999951;0
115.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
115.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.03466796875;2392300
115.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.7099609375;2392200
115.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;-0.00537109375;2391089
116.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-7.0736260414123535;2391090
116.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-30.469772338867188;2391090
116.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08736999999966;0
116.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89219199999951;0
116.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
116.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;32.29869079589844;2391090
116.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.696014404296875;2391090
116.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;1.3229999542236328;2391090
116.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
116.900000000;IN;ATM_MASTER;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.2939999997615814;2391090
117.000000000;IN;ADM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.028999924659729;2391090
117.100000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.08836999999966;0
117.200000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89209199999951;0
117.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
117.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.5245312452316284;2391090
117.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.6617811918258667;2391090
117.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.24153123795986176;2391090
117.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-0.8016414642333984;2391090
117.800000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2391096
117.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.089369999999654;0
118.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8919919999995;0
118.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
118.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;SD_TOTAL_BYTES_WRITTEN;329990144;2391113
118.300000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86484.0;2391116
118.400000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86505.0;2391119
118.500000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2391131
118.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86505.0;2391119
118.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09036999999965;0
118.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8918919999995;0
118.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
119.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17425537109375;2392000
119.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22943115234375;2392100
119.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.044921875;2392300
119.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.052734375;2392400
119.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
119.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.68896484375;2392300
119.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09136999999965;0
119.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8917919999995;0
119.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
119.900000000;IN;MCD;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.02783203125;2391129
120.000000000;IN;ATM_SLAVE;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.0107421875;2391129
120.100000000;IN;ATM_MASTER;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.04638671875;2391129
120.200000000;IN;ADM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07904052734375;2392000
120.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-16.01301383972168;2391130
120.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09236999999965;0
120.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8916919999995;0
120.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
120.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.615610599517822;2391130
120.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.19599999487400055;2391130
120.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.2739999294281006;2391130
121.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.4245312213897705;2391130
121.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.8117812871932983;2391130
121.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.093369999999645;0
121.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89159199999949;0
121.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
121.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.40403124690055847;2391130
121.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.4428625106811523;2391130
121.700000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86479.0;2391136
121.800000000;IN;MCD;0;IOM;ALL_SERIAL_NBS;PUM_VBAT1;8.033512115478516;2391154
121.900000000;IN;MCD;0;IOM;ALL_SERIAL_NBS;PUM_VBAT2;8.048931121826172;2391154
122.000000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
122.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09436999999964;0
122.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89149199999949;0
122.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
122.400000000;IN;GS;0;IOM;ALL_SERIAL_NBS;PUM_BAT1_CURRENT;0.33085939288139343;2391154
122.500000000;IN;NUC;0;IOM;ALL_SERIAL_NBS;PUM_BAT2_CURRENT;0.34375;2391154
122.600000000;IN;ADM;0;IOM;ALL_SERIAL_NBS;PUM_BAT3_CURRENT;0.3050781488418579;2391154
122.700000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86491.0;2391139
122.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86474.0;2391151
122.900000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09536999999964;0
123.000000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89139199999948;0
123.100000000;IN;NUC;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
123.200000000;IN;ATM_MASTER;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86491.0;2391139
123.300000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86479.0;2391156
123.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22943115234375;2392200
123.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.02880859375;2392400
123.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.072265625;2392500
123.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09636999999964;0
123.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;106.89129199999948;0
123.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
124.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.70849609375;2392400
124.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;-0.00244140625;2391169
124.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.044921875;2391169
124.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.01806640625;2391169
124.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07781982421875;2392100
124.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.097369999999636;0
124.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
124.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89119199999948;0
124.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
124.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-15.951947212219238;2391170
125.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-7.791182994842529;2391170
125.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-30.81976318359375;2391170
125.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;31.458694458007812;2391170
125.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.836013793945312;2391170
125.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09836999999963;0
125.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89109199999947;0
125.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
125.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;1.5679999589920044;2391170
125.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.09799999743700027;2391170
125.900000000;IN;ADLM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.371999979019165;2391170
126.000000000;IN;GS;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2391176
126.100000000;IN;ADM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86502.0;2391179
126.200000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.09936999999963;0
126.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89099199999947;0
126.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
126.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;MODULE_HEARTBEAT;2391194;1804848671
126.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86469.0;2391191
126.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86502.0;2391179
126.800000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2391196
126.900000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86502.0;2391199
127.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.10036999999963;0
127.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89089199999947;0
127.200000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
127.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
127.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86471.0;2391211
127.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.101369999999626;408
127.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89079199999946;408
127.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;408
127.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;408
127.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.102369999999624;0
128.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89069199999946;0
128.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
128.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;408
128.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86502.0;2391199
128.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.5879999995231628;2391210
128.500000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;LVDM_ARMING_STATUS;1;2391217
128.600000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;LVDM_STATE;2;2391217
128.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.10336999999962;0
128.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89059199999946;0
128.900000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
129.000000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;LVDM_RAMP_ALT;1341.368408203125;2391217
129.100000000;IN;ATM_MASTER;1;IOM;ALL_SERIAL_NBS;LVDM_LOCKED;855978;2391217
129.200000000;IN;ADLM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.174072265625;2392100
129.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.0107421875;2391209
129.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.00927734375;2391209
129.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.10436999999962;0
129.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89049199999945;0
129.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
129.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
129.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;0.955078125;2391209
130.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07757568359375;2392200
130.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-16.63896942138672;2391210
130.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.585075855255127;2391210
130.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-30.8897705078125;2391210
130.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.10536999999962;0
130.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89039199999945;0
130.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
130.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;31.738693237304688;2391210
130.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-32.326019287109375;2391210
130.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;-0.2939999997615814;2391210
131.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.19599999487400055;2391210
131.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.21203124523162842;2391210
131.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.106369999999615;0
131.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89029199999945;0
131.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
131.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2391216
131.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.8867813348770142;2391210
131.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.26653122901916504;2391210
131.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-2.2978248596191406;2391210
131.900000000;IN;ADRMSAT;0;IOM;ALL_SERIAL_NBS;MODULE_HEARTBEAT;2391232;1804848671
132.000000000;IN;ATM_SLAVE;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.10736999999961;0
132.100000000;IN;ADIRM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89019199999944;0
132.200000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
132.300000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86485.0;2391236
132.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
132.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86501.0;2391239
132.600000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;LVDM_BRIDGEWIRE_RES_DROGUE;1583.935546875;2391240
132.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22943115234375;2392300
132.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;-0.05517578125;2392500
132.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.10836999999961;0
133.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.89009199999944;0
